,tweets,label,agreement
8292,amnews whitmanwalker urge gay men get meningitis vaccine whitmanwalker health friday urged gay,1.0,1.0
8293,vaccinating kid ltlt,-1.0,0.6666666666666666
8294,doc report first case year,0.0,1.0
8295,three msmumps measles midterm,0.0,1.0
8296,find man dream year ago let go come back life world lt love mmr,0.0,1.0
8297,average people complain live longer releasing tension increase immunity boost healthuser,0.0,1.0
8298,confirmed measles person visited central floridabut apparently didnt come theme park disney offering free back cm,0.0,1.0
8299,measles case tied disneyland illinois day care health official say number u measles case,0.0,1.0
8300,weve got black tri triple male available vet vaccinated health,0.0,1.0
8301,cdc propaganda agency drug company neurosurgeon expose vaccine cdc fda scien,0.0,0.6666666666666666
8302,ridiculous people jeopardized child vaccinating thier,1.0,1.0
8303,vaccine dose disease help make u immune real thing god us problem amp pain protect u way,1.0,1.0
8304,thats there link vaccine autism,1.0,1.0
8305,group child pittsburgh pa receive st injection new polio vaccine developed dr jonas salk,1.0,0.6666666666666666
8306,reading newborn screening immunization,0.0,1.0
8307,great psa remember time got polio dontget bleep kid vaccinated,1.0,1.0
8308,remember immunization hypothesis autism strep throat,0.0,0.6666666666666666
8309,wow grandma told look like measles,0.0,1.0
8310,doctor warn measles outbreak u resurgence measles u put illinois doctor alert,0.0,1.0
8311,difficult find treatment viral disease vaccination maybe tremendous amount work,1.0,1.0
8312,benefit music stress relief boost immunity reduce heart disease enhances emotional strength boost self esteem,0.0,1.0
8313,got measles disneyland,0.0,1.0
8314,close eradicating measles polio,1.0,0.6666666666666666
8315,african die ebola world say cure american fall ill disease vaccine pop,0.0,0.6666666666666666
8316,measles stater bros always use antibacterial wipe cart sick people stay home ugh,0.0,1.0
8317,mmr shot lad mmr shot,1.0,1.0
8318,took advantage free childrens immunization thurston county give year way go,1.0,1.0
8319,sure need better health care need help heal child vaccine fight illnes,1.0,1.0
8320,around real nigga week,0.0,1.0
8321,wonder many measles case tracked back undocumented,0.0,0.6666666666666666
8322,amnews toronto public health recommending vaccine gay bisexual men ongoing outbreak,0.0,0.6666666666666666
8323,sb update child protective service providing definition immunity liability e,-1.0,0.3333333333333333
8324,mercury vaccine pointing article journalistic malfeasance socially irresponsible,1.0,1.0
8325,california bound time tomorrow really excited,0.0,1.0
8326,law unintended consequence congress brought measles back via,0.0,1.0
8327,radio host week live follow,0.0,1.0
8328,lake county patient suspected measles,0.0,1.0
8329,btw half affected measles outbreak young vaccinated vaccinate protect cant,1.0,1.0
8330,kristin cavallari refuse vaccinate kid autism concern,0.0,1.0
8331,vaccinate mtuser wise letter vaccine roald dahl lost daughter olivia measles,1.0,1.0
8332,luke greeves red cross partner vaccinated billion kid measles since,1.0,1.0
8333,measles case reported colorado denver ap first case measles colorado since,0.0,1.0
8334,america epid another attempt liberal medium creating story unvaccinated alien,-1.0,0.6666666666666666
8335,find dont vaccinate kid dont live third world slap face,1.0,1.0
8336,day psych learned u develop schizophrenia urparents gettin flumeasles ur pregnant leave amanda alone,0.0,1.0
8337,interesting article small phase utilized modified measles strand treat myeloma,0.0,1.0
8338,rylans check vaccination childrens health center west reading pa w,1.0,1.0
8339,b list celebrity told mom let kid get vaccine wind adult whooping cough avoided year ago,1.0,1.0
8340,believe vaccine cause autism mentally incompetent period,1.0,1.0
8341,uc mandate vaccine incoming student university california citing widespread measles,0.0,0.6666666666666666
8342,friday night astro mmr,0.0,1.0
8343,measles epidemic rise here need know,1.0,1.0
8344,bill gate polio vaccine program caused case paralysis death fucked,-1.0,1.0
8345,prob wont vaccinate kid well good luck polio,1.0,0.6666666666666666
8346,tarrant county student immunization information fort worth cbsdfwgtcom school district across north texas,0.0,1.0
8347,cnn mom family refused vaccination put baby quarantine,1.0,0.6666666666666666
8348,today writes childhood vaccine shouldnt luxury help give kid,1.0,0.6666666666666666
8349,measles scare ny,0.0,1.0
8350,doctor parent may contributing rise measles abc news news,-1.0,0.3333333333333333
8351,hey im celebrating getting child vaccinated,1.0,1.0
8352,vaccinating child would better mother day gift,1.0,1.0
8353,fact vaccination mandatory school nshit make trust,-1.0,0.6666666666666666
8354,american killed police since six american killed measles since zero,0.0,0.6666666666666666
8355,person measles also framingham restaurant individual confirmed case measles,0.0,1.0
8356,sorry buying hype flu vaccine actually bad health carcinogen galore,-1.0,1.0
8357,people ny boston subjected measles bowl village,0.0,1.0
8358,amazed debate whether vaccinate disease talking ebola,1.0,1.0
8359,said interviewed maybe go back lab amp rework vaccine,-1.0,0.6666666666666666
8360,two experimental ebola vaccine pas safety test geo news pakistan,0.0,1.0
8361,dont get measles,0.0,0.6666666666666666
8362,dont watch news dont want know measles outbreak ohio,0.0,0.6666666666666666
8363,isolated measles outbreak could much worse people stop vaccinating kid people die game,1.0,1.0
8364,u r supporter democracy censoring gary null vaccine safety efficacy who calling shot,-1.0,0.6666666666666666
8365,dad measlies mean measles oh,0.0,1.0
8366,contrary popular belief every child born since s autism antivaccination movement stop,1.0,1.0
8367,oh great american healthcare system trouble even vaccinating child,1.0,0.6666666666666666
8368,rt hearing rumor childhood vaccine great sciencebased web site answer common question,1.0,0.6666666666666666
8369,nc aiming require meningitis vaccine school north carolina public health rulemaking body closing,1.0,0.6666666666666666
8370,ill bet believe vaccinated baby doesnt anything gut amp autism mercy toodles,0.0,0.6666666666666666
8371,ca commuter student warned might measles cnn could simply sitting train classroom,0.0,1.0
8372,cant say enough parent refuse vaccinate child charged child abuse,1.0,1.0
8373,hidden truth drs amp patient testimonialsurl via,-1.0,0.3333333333333333
8374,mmr needed twice money daughter got meningitis vaccine next day couldnt walk,-1.0,1.0
8375,want people wear deodorant vaccinate kid,1.0,1.0
8376,california mandatory school vaccination bill stall amid angry debate california vaccination bill,0.0,0.6666666666666666
8377,im gon na say dont vaccinate ur bad parent parent protects child help grow,1.0,1.0
8378,people say child isnt risk disease wo vaccination dont use toilet seat cover everyone else,1.0,1.0
8379,look like got measles shit,0.0,1.0
8380,bet person exposed super bowl fan measles giant fan,0.0,1.0
8381,use got measles disney used scary place,0.0,0.6666666666666666
8382,gilroy costco say shopper may exposed measles,0.0,0.6666666666666666
8383,face palm rt tea party b rt tx senate health chief opposes bill limit vaccine exemption,1.0,0.6666666666666666
8384,passionate got vaccine pertussis granddaughter born kid hib study kaiser,1.0,1.0
8385,jennifair,0.0,1.0
8386,think dying sspe encephalitis brain isnt scary,1.0,1.0
8387,know youre s kid vaccination mandatory one class got measles,1.0,0.6666666666666666
8388,wow although veterinary vaccine much lower safety profile human still,-1.0,0.3333333333333333
8389,active measles africa asia america,0.0,1.0
8390,recently got tetanus shot amp meningitis vaccination school insurance cover lol,1.0,1.0
8391,cdc seems demonstrating gross incompetence meningitis story seems setting another vaccine,-1.0,0.6666666666666666
8392,ive got breaking dead walter white walkerbut super walker talk stuffand vaccine save survivor,0.0,1.0
8393,average people complain live longer releasing tension increase immunity boost health,0.0,1.0
8394,hope mmr booster recently enjoy house mouse id like see movie tomorrow,1.0,0.6666666666666666
8395,last vaccine mmr elementary school nurse oma held,0.0,0.6666666666666666
8396,important swfl family protect family measles virusive got answer coming ten minute,0.0,1.0
8397,dont kid get vaccinated therefore im going therefore want dead,0.0,1.0
8398,ppl ur job muslim dont vaccinate kid travel abroad,0.0,0.6666666666666666
8399,send letter senate letting know sb public health vaccination,1.0,1.0
8400,nyc health department got ta get mmr shotsi hate needle im nervous af,1.0,0.6666666666666666
8401,harnessing rigi innate immunity promote selective killing reactive hiv reservoir cell,0.0,0.6666666666666666
8402,get measles progressive thinking parent kid ill fucking lose,1.0,1.0
8403,malaria vaccine show promise study experimental malaria vaccine tested child burkina faso,1.0,1.0
8404,mississippi leading nation good way,1.0,0.6666666666666666
8405,parent chose vaccinate child thought best know yes,1.0,1.0
8406,rd case measles confirmed clallam county official confirmed one three patient sample tested,0.0,0.6666666666666666
8407,uc require measles vaccination incoming student,0.0,1.0
8408,many younger amp gen experienced devastating efx disease,1.0,1.0
8409,juss got vaccine must b cranky hour n ill b baby,1.0,0.6666666666666666
8410,musnt forget congressional hearing abt mmr autism gave theory leg,1.0,0.6666666666666666
8411,measles roughly time contagious ebola let keep perspective,0.0,0.6666666666666666
8412,video shoot makeup breakup let go,0.0,0.6666666666666666
8413,vaccine prevent disease can not cure whoa,0.0,0.6666666666666666
8414,outbreak southland vaccination mandatory,1.0,0.6666666666666666
8415,soaring paradise im closing eye mmrsolodolo,0.0,1.0
8416,im thankful sister family dog oliver wednesday night dinner mmr jimmy day,0.0,1.0
8417,link,-1.0,1.0
8418,live county law designed preserve r society choose vaccinate child r consequence,1.0,1.0
8419,ive vaccinated mmr ive blood test amp im immune rubella,-1.0,0.3333333333333333
8420,parent dont vaccinate child got feeling way,1.0,1.0
8421,suspected lake county il measles case lab result come back negative,0.0,1.0
8422,bottom line measles eradicated u back get vaccinated,1.0,1.0
8423,another suburban measles case brings illinois total another suburban cook county child confirmed,0.0,1.0
8424,omg hate part took vixen back vaccine hear cry well may cry scared,1.0,0.6666666666666666
8425,didnt get vaccinated child,0.0,0.6666666666666666
8426,know youre true s kid vaccination mandatory one class got measles,1.0,1.0
8427,hb engross public health safety providing immunity prosecution drugrelated offense ce,0.0,1.0
8428,beg immunize child,1.0,0.6666666666666666
8429,world shift one disease true,0.0,1.0
8430,rt youngest pt tx measles outbreak mo old pt unvaxd others record,0.0,0.6666666666666666
8431,hey right choose want kid vaccinated right body youre woman america,0.0,1.0
8432,bill force parent vaccinate school child stall controversial bill would eliminate right,0.0,0.6666666666666666
8433,az confirms additional case measles additional community exposure identified,0.0,1.0
8434,parma high place get free blow job behind stair amp catch measles,0.0,0.6666666666666666
8435,lol amp dont scared ill give immortality vaccine never die,0.0,1.0
8436,watching first time im absolutely love,0.0,1.0
8437,reason measles mumps outbreak country wtf wrong w people specifically parent vacinate,1.0,1.0
